row_index,sequence_id,label,group_id,fold_id,split_policy,group_size,grouping_method
2411,legacy_bbb_002412,0,combined_similarity_02411,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2412,legacy_bbb_002413,0,combined_similarity_02412,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2413,legacy_bbb_002414,0,combined_similarity_02413,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2414,legacy_bbb_002415,0,combined_similarity_02414,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2415,legacy_bbb_002416,0,combined_similarity_02415,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2416,legacy_bbb_002417,0,combined_similarity_02416,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2417,legacy_bbb_002418,0,combined_similarity_02417,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2418,legacy_bbb_002419,0,combined_similarity_02418,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2419,legacy_bbb_002420,0,combined_similarity_02419,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2420,legacy_bbb_002421,0,combined_similarity_02420,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2421,legacy_bbb_002422,0,combined_similarity_02421,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2422,legacy_bbb_002423,0,combined_similarity_02422,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2423,legacy_bbb_002424,0,combined_similarity_02423,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2424,legacy_bbb_002425,0,combined_similarity_02424,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2425,legacy_bbb_002426,0,combined_similarity_02425,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2426,legacy_bbb_002427,0,combined_similarity_02426,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2427,legacy_bbb_002428,0,combined_similarity_02427,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2428,legacy_bbb_002429,0,combined_similarity_02428,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2429,legacy_bbb_002430,0,combined_similarity_02429,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2430,legacy_bbb_002431,0,combined_similarity_02430,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2431,legacy_bbb_002432,0,combined_similarity_02431,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2432,legacy_bbb_002433,0,combined_similarity_02432,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2433,legacy_bbb_002434,0,combined_similarity_02433,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2434,legacy_bbb_002435,0,combined_similarity_02434,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2435,legacy_bbb_002436,0,combined_similarity_02435,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2436,legacy_bbb_002437,0,combined_similarity_02436,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2437,legacy_bbb_002438,0,combined_similarity_02437,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2438,legacy_bbb_002439,0,combined_similarity_02438,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2439,legacy_bbb_002440,0,combined_similarity_02439,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2440,legacy_bbb_002441,0,combined_similarity_02440,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2441,legacy_bbb_002442,0,combined_similarity_02441,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2442,legacy_bbb_002443,0,combined_similarity_02442,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2443,legacy_bbb_002444,0,combined_similarity_02443,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2444,legacy_bbb_002445,0,combined_similarity_02444,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2445,legacy_bbb_002446,0,combined_similarity_02445,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2446,legacy_bbb_002447,0,combined_similarity_02446,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2447,legacy_bbb_002448,0,combined_similarity_02447,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2448,legacy_bbb_002449,0,combined_similarity_02448,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2449,legacy_bbb_002450,0,combined_similarity_02449,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2450,legacy_bbb_002451,0,combined_similarity_02450,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2451,legacy_bbb_002452,0,combined_similarity_02451,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2452,legacy_bbb_002453,0,combined_similarity_02452,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2453,legacy_bbb_002454,0,combined_similarity_02453,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2454,legacy_bbb_002455,0,combined_similarity_02454,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2455,legacy_bbb_002456,0,combined_similarity_02455,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2456,legacy_bbb_002457,0,combined_similarity_02456,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2457,legacy_bbb_002458,0,combined_similarity_02457,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2458,legacy_bbb_002459,0,combined_similarity_02458,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2459,legacy_bbb_002460,0,combined_similarity_02459,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2460,legacy_bbb_002461,0,combined_similarity_02460,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2461,legacy_bbb_002462,0,combined_similarity_02461,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2462,legacy_bbb_002463,0,combined_similarity_02462,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2463,legacy_bbb_002464,0,combined_similarity_02463,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2464,legacy_bbb_002465,0,combined_similarity_02464,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2465,legacy_bbb_002466,0,combined_similarity_02465,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2466,legacy_bbb_002467,0,combined_similarity_02466,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2467,legacy_bbb_002468,0,combined_similarity_02467,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2468,legacy_bbb_002469,0,combined_similarity_02468,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2469,legacy_bbb_002470,0,combined_similarity_02469,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2470,legacy_bbb_002471,0,combined_similarity_02470,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2471,legacy_bbb_002472,0,combined_similarity_02471,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2472,legacy_bbb_002473,0,combined_similarity_02472,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2473,legacy_bbb_002474,0,combined_similarity_02473,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2474,legacy_bbb_002475,0,combined_similarity_02474,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2475,legacy_bbb_002476,0,combined_similarity_02475,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2476,legacy_bbb_002477,0,combined_similarity_02476,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2477,legacy_bbb_002478,0,combined_similarity_02477,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2478,legacy_bbb_002479,0,combined_similarity_02478,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2479,legacy_bbb_002480,0,combined_similarity_02479,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2480,legacy_bbb_002481,0,combined_similarity_02480,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2481,legacy_bbb_002482,0,combined_similarity_02481,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2482,legacy_bbb_002483,0,combined_similarity_02482,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2483,legacy_bbb_002484,0,combined_similarity_02483,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2484,legacy_bbb_002485,0,combined_similarity_02484,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2485,legacy_bbb_002486,0,combined_similarity_02485,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2486,legacy_bbb_002487,0,combined_similarity_02486,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2487,legacy_bbb_002488,0,combined_similarity_02487,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2488,legacy_bbb_002489,0,combined_similarity_02488,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2489,legacy_bbb_002490,0,combined_similarity_02489,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2490,legacy_bbb_002491,0,combined_similarity_02490,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2491,legacy_bbb_002492,0,combined_similarity_02491,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2492,legacy_bbb_002493,0,combined_similarity_02492,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2493,legacy_bbb_002494,0,combined_similarity_02493,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2494,legacy_bbb_002495,0,combined_similarity_02494,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2495,legacy_bbb_002496,0,combined_similarity_02495,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2496,legacy_bbb_002497,0,combined_similarity_02496,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2497,legacy_bbb_002498,0,combined_similarity_02497,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2498,legacy_bbb_002499,0,combined_similarity_02498,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2499,legacy_bbb_002500,0,combined_similarity_02499,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2500,legacy_bbb_002501,0,combined_similarity_02500,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2501,legacy_bbb_002502,0,combined_similarity_02501,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2502,legacy_bbb_002503,0,combined_similarity_02502,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2503,legacy_bbb_002504,0,combined_similarity_02503,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2504,legacy_bbb_002505,0,combined_similarity_02504,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2505,legacy_bbb_002506,0,combined_similarity_02505,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2506,legacy_bbb_002507,0,combined_similarity_02506,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2507,legacy_bbb_002508,0,combined_similarity_02507,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2508,legacy_bbb_002509,0,combined_similarity_02508,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2509,legacy_bbb_002510,0,combined_similarity_02509,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2510,legacy_bbb_002511,0,combined_similarity_02510,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2511,legacy_bbb_002512,0,combined_similarity_02511,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2512,legacy_bbb_002513,0,combined_similarity_02512,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2513,legacy_bbb_002514,0,combined_similarity_02513,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2514,legacy_bbb_002515,0,combined_similarity_02514,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2515,legacy_bbb_002516,0,combined_similarity_02515,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2516,legacy_bbb_002517,0,combined_similarity_02516,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2517,legacy_bbb_002518,0,combined_similarity_02517,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2518,legacy_bbb_002519,0,combined_similarity_02518,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2519,legacy_bbb_002520,0,combined_similarity_02519,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2520,legacy_bbb_002521,0,combined_similarity_02520,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2521,legacy_bbb_002522,0,combined_similarity_02521,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2522,legacy_bbb_002523,0,combined_similarity_02522,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2523,legacy_bbb_002524,0,combined_similarity_02523,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2524,legacy_bbb_002525,0,combined_similarity_02524,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2525,legacy_bbb_002526,0,combined_similarity_02525,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2526,legacy_bbb_002527,0,combined_similarity_02526,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2527,legacy_bbb_002528,0,combined_similarity_02527,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2528,legacy_bbb_002529,0,combined_similarity_02528,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2529,legacy_bbb_002530,0,combined_similarity_02529,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2530,legacy_bbb_002531,0,combined_similarity_02530,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2531,legacy_bbb_002532,0,combined_similarity_02531,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2532,legacy_bbb_002533,0,combined_similarity_02532,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2533,legacy_bbb_002534,0,combined_similarity_02533,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2534,legacy_bbb_002535,0,combined_similarity_02534,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2535,legacy_bbb_002536,0,combined_similarity_02535,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2536,legacy_bbb_002537,0,combined_similarity_02536,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2537,legacy_bbb_002538,0,combined_similarity_02537,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2538,legacy_bbb_002539,0,combined_similarity_02538,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2539,legacy_bbb_002540,0,combined_similarity_02539,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2540,legacy_bbb_002541,0,combined_similarity_02540,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2541,legacy_bbb_002542,0,combined_similarity_02541,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2542,legacy_bbb_002543,0,combined_similarity_02542,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2543,legacy_bbb_002544,0,combined_similarity_02543,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2544,legacy_bbb_002545,0,combined_similarity_02544,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2545,legacy_bbb_002546,0,combined_similarity_02545,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2546,legacy_bbb_002547,0,combined_similarity_02546,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2547,legacy_bbb_002548,0,combined_similarity_02547,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2548,legacy_bbb_002549,0,combined_similarity_02548,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
